"","id","ts.endDateTime.w1","ts.exclusion.age.w1","outgoing1","findfault1","thorough1","nervous1","imagination1","reserved1","trusting1","lazy1","relaxed1","unartistic1","talkative1","original1","quarrels1","tense1","ingenious1","depressed1","enthusiasm1","forgiving1","assertive1","disorganized1","emotionallystable1","inventive1","cold1","perseveres1","moody1","artistic1","shy1","efficient1","calm1","routine1","plans1","reflect1","cooperate1","distracted1","sophisticated1","reliable1","worries1","quiet1","rude1","careless1","helpful1","considerate1","energy1","curious1","talkative2","findfault2","thorough2","depressed2","original2","reserved2","careless2","energy2","quarrels2","tense2","ingenious2","enthusiasm2","forgiving2","disorganized2","trusting2","emotionallystable2","inventive2","assertive2","cold2","perseveres2","connected2","moody2","artistic2","shy2","efficient2","calm2","routine2","plans2","nervous2","reflect2","unartistic2","cooperate2","distracted2","sophisticated2","helpful2","likesothers2","imagination2","outgoing2","lazy2","relaxed2","reliable2","worries2","quiet2","rude2","considerate2","curious2","talkative3","findfault3","thorough3","depressed3","original3","reserved3","careless3","energy3","quarrels3","tense3","ingenious3","enthusiasm3","forgiving3","disorganized3","trusting3","emotionallystable3","inventive3","assertive3","cold3","perseveres3","moody3","artistic3","shy3","efficient3","calm3","routine3","plans3","nervous3","reflect3","unartistic3","cooperate3","distracted3","sophisticated3","helpful3","relaxed3","reliable3","curious3","worries3","imagination3","quiet3","lazy3","considerate3","outgoing3","rude3","talkative_a","findfault_a","thorough_a","depressed_a","original_a","reserved_a","helpful_a","careless_a","relaxed_a","curious_a","energy_a","quarrels_a","reliable_a","tense_a","ingenious_a","enthusiasm_a","forgiving_a","disorganized_a","worries_a","imagination_a","quiet_a","trusting_a","lazy_a","emotionallystable_a","inventive_a","assertive_a","cold_a","perseveres_a","moody_a","artistic_a","shy_a","considerate_a","efficient_a","calm_a","routine_a","outgoing_a","rude_a","plans_a","nervous_a","reflect_a","unartistic_a","cooperate_a","distracted_a","sophisticated_a","talkative_b","findfault_b","thorough_b","depressed_b","original_b","reserved_b","helpful_b","careless_b","relaxed_b","curious_b","energy_b","quarrels_b","reliable_b","tense_b","ingenious_b","enthusiasm_b","forgiving_b","disorganized_b","worries_b","imagination_b","quiet_b","trusting_b","lazy_b","emotionallystable_b","inventive_b","assertive_b","cold_b","perseveres_b","moody_b","artistic_b","shy_b","considerate_b","efficient_b","calm_b","routine_b","outgoing_b","rude_b","plans_b","nervous_b","reflect_b","unartistic_b","cooperate_b","distracted_b","sophisticated_b","talkative_c","findfault_c","thorough_c","depressed_c","original_c","reserved_c","helpful_c","careless_c","relaxed_c","curious_c","energy_c","quarrels_c","reliable_c","tense_c","ingenious_c","enthusiasm_c","forgiving_c","disorganized_c","worries_c","imagination_c","quiet_c","trusting_c","lazy_c","emotionallystable_c","inventive_c","assertive_c","cold_c","perseveres_c","moody_c","artistic_c","shy_c","considerate_c","efficient_c","calm_c","routine_c","outgoing_c","rude_c","plans_c","nervous_c","reflect_c","unartistic_c","cooperate_c","distracted_c","sophisticated_c","talkative_d","findfault_d","thorough_d","depressed_d","original_d","reserved_d","helpful_d","careless_d","relaxed_d","curious_d","energy_d","quarrels_d","reliable_d","tense_d","ingenious_d","enthusiasm_d","forgiving_d","disorganized_d","worries_d","imagination_d","quiet_d","trusting_d","lazy_d","emotionallystable_d","inventive_d","assertive_d","cold_d","perseveres_d","moody_d","artistic_d","shy_d","considerate_d","efficient_d","calm_d","routine_d","outgoing_d","rude_d","plans_d","nervous_d","reflect_d","unartistic_d","cooperate_d","distracted_d","sophisticated_d"
"205",25645,"9/20/13 13:55","9/20/13 16:09",13,8,14,7,12,7,14,14,14,7,12,9,6,9,11,6,10,13,9,9,12,8,5,13,10,9,9,11,10,10,7,8,11,12,10,12,9,8,9,10,11,14,12,12,14,2,14,1,13,5,13,14,4,3,12,14,14,14,15,11,12,10,3,14,14,5,12,5,14,14,14,14,3,12,3,14,15,11,13,14,15,12,15,15,14,2,3,2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,13,3,11,4,3,11,13,12,12,2,13,7,11,12,13,11,11,14,5,13,15,13,7,9,3,11,5,11,9,14,11,10,13,10,4,2,5,4,5,13,12,9,13,2,13,1,10,6,12,11,14,11,13,3,13,5,12,13,15,5,1,14,6,15,15,15,11,12,3,13,3,11,5,14,15,14,12,13,4,3,5,9,5,13,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",97358,"9/20/13 13:51","9/20/13 15:42",15,12,9,10,15,1,8,12,3,1,15,15,9,9,1,4,15,11,15,14,1,11,1,7,14,15,1,8,5,2,13,5,10,8,12,2,9,1,6,14,6,5,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",33079,"9/16/13 15:19","9/16/13 19:06",5,7,15,15,13,15,8,3,12,9,1,9,1,12,10,10,8,12,4,1,8,10,6,14,9,9,14,15,13,12,14,11,15,5,4,13,15,15,12,3,13,13,7,15,4,9,13,9,10,13,10,5,4,11,6,6,11,6,11,10,8,4,11,9,6,9,6,13,10,NA,12,12,7,NA,NA,10,12,6,11,10,12,4,4,9,12,13,12,5,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,13,6,6,15,13,9,13,10,6,1,14,12,4,6,7,2,14,10,14,10,3,12,11,2,11,11,7,7,14,12,13,11,13,6,3,12,15,7,9,13,3,3,5,4,13,7,12,14,9,11,12,11,11,1,14,11,5,10,3,4,12,12,12,12,5,12,11,5,10,10,11,7,11,13,15,10,12,4,7,12,15,12,5,11,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",29473,"9/16/13 17:22","9/16/13 19:12",2,11,7,9,5,7,10,5,7,15,4,5,13,9,4,7,4,5,13,8,5,7,11,11,7,2,6,5,3,11,11,4,6,5,5,10,11,7,9,6,7,3,7,4,5,5,8,12,11,9,9,6,3,9,13,11,10,6,10,5,11,2,4,8,10,10,14,9,8,8,5,5,8,12,1,10,11,12,8,11,12,10,10,4,6,8,8,6,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,5,9,12,9,9,10,11,14,6,5,7,10,13,12,10,7,6,12,9,11,12,11,9,6,4,5,10,14,9,12,9,11,6,12,10,6,7,13,1,11,11,11,10,3,9,7,10,9,11,10,9,13,5,2,7,6,11,13,12,5,3,14,9,11,10,11,9,3,5,7,9,15,7,12,9,11,5,13,5,8,6,12,1,11,11,11,6,5,11,14,11,10,10,11,5,13,3,5,6,7,12,11,6,4,6,14,12,6,13,4,12,3,6,5,13,15,12,8,8,11,4,10,11,3,11,14,1,11,12,12,8,4,9,12,12,8,8,10,11,14,3,3,8,7,14,8,10,5,4,15,8,8,11,7,10,1,10,8,12,15,8,9,8,11,5,11,8,7,10,14,1,9,8,12
"209",44871,"9/23/13 16:49","9/23/13 19:58",6,10,14,5,14,9,14,6,13,13,12,13,3,12,11,2,11,13,10,5,7,11,10,15,5,6,13,15,11,10,13,7,14,12,4,15,13,13,6,4,14,15,10,14,10,12,14,5,7,10,7,10,6,13,10,10,12,4,13,10,9,11,10,12,13,11,9,13,14,13,13,13,14,11,11,13,11,7,14,12,13,10,11,12,14,13,13,9,13,13,10,11,14,2,9,9,5,11,2,5,10,11,9,3,14,14,9,11,6,14,7,7,11,14,13,9,9,7,11,10,14,5,5,14,13,13,10,10,6,9,9,13,9,6,10,11,13,1,5,10,13,3,11,11,11,3,13,12,10,11,11,4,14,9,10,13,10,10,7,11,10,14,9,5,10,12,11,11,7,3,9,12,11,9,11,12,10,6,12,13,15,7,7,10,14,11,12,13,12,7,14,12,11,12,12,6,13,11,11,12,12,11,10,13,12,14,12,7,13,14,13,12,12,7,9,14,7,12,10,14,9,7,13,12,13,4,7,7,14,10,11,9,11,5,13,12,11,10,13,4,13,9,10,14,7,10,6,12,9,11,9,7,12,12,12,11,11,3,3,10,10,10,10,12,10,7,12,9,13,2,9,7,13,7,13,11,10,7,13,9,9,10,10,1,9,7,9,12,5,12,9,13,7,13,9,4,11,12,14,14,10,9,6,10,10,9,12,13,6,5
"210",19204,"9/24/13 13:02","9/24/13 14:33",12,8,13,12,13,2,5,3,3,1,8,14,10,12,14,8,14,3,8,8,4,12,13,14,13,13,13,14,4,8,12,14,12,2,12,14,8,13,12,13,8,12,10,14,7,8,13,12,14,8,13,13,11,13,12,13,3,8,5,5,13,5,13,13,7,13,14,12,14,3,4,13,13,13,3,13,2,13,6,7,14,6,3,4,14,13,13,12,4,13,6,11,15,11,14,10,12,13,2,14,13,13,3,11,11,8,15,8,12,14,10,14,12,15,5,3,13,13,14,1,9,1,14,7,4,15,14,12,15,12,1,7,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",24000,"9/23/13 16:50","9/23/13 19:12",9,12,11,8,10,11,10,4,9,3,10,10,2,10,15,12,9,11,8,6,NA,9,5,11,4,13,11,11,14,10,7,13,14,12,11,15,12,10,3,4,14,8,9,15,12,10,11,10,6,10,3,11,3,10,13,10,8,5,9,11,5,10,8,11,8,6,13,5,9,11,11,10,6,13,4,12,11,13,12,8,12,9,5,11,11,10,10,5,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10,11,9,8,9,10,5,9,13,12,7,11,6,12,10,12,7,10,13,5,8,7,11,7,10,5,7,7,9,9,10,8,12,9,12,6,10,8,10,8,12,9,9,13,11,13,11,8,9,10,4,9,10,10,4,14,11,12,9,6,6,10,12,5,4,6,10,8,9,6,9,9,10,6,10,10,10,8,11,5,8,8,10,7,11,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",23423,"10/25/13 16:51","10/25/13 19:17",13,1,12,2,11,4,15,4,15,6,11,11,1,3,13,1,13,15,10,3,15,13,1,7,9,15,2,14,14,9,14,12,13,2,14,15,1,13,1,5,15,15,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,11,1,9,8,14,7,15,10,11,1,14,3,13,14,15,4,2,8,11,15,5,15,10,14,1,11,5,12,2,15,14,15,9,9,1,13,3,10,5,12,2,11,5,2,12,3,7,10,14,2,14,11,14,2,14,4,14,11,15,4,3,7,13,15,4,14,9,12,1,8,11,13,5,15,15,14,11,11,1,11,2,8,8,11,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",57290,"9/20/13 10:03","9/20/13 11:47",6,5,10,9,9,12,13,5,9,13,7,10,2,11,10,7,8,12,4,4,10,10,9,11,11,13,13,12,13,12,13,12,13,7,12,11,11,11,5,5,13,11,9,10,5,6,12,8,12,13,3,6,2,12,9,5,14,9,13,12,11,2,2,7,9,12,13,12,11,13,12,13,12,13,14,10,12,10,12,9,10,7,7,12,12,9,11,8,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,12,7,11,13,13,9,5,12,7,1,13,13,11,5,13,3,13,10,14,13,7,9,8,2,4,4,11,14,14,14,11,13,13,4,2,12,13,9,1,13,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,13,2,10,12,12,2,NA,NA,NA,NA,NA,NA,NA,NA,12,3,13,12,6,14,4,13,13,4,2,13,7,14,11,14,13,12,12,9,2,13,9,13,3,13,6,12,9,5,13,5,12,12,14,7,10,12,9,3,14,5,12,9,14,4,9,5,13,13,4,12,11,7,2,13,9,14,11,14,13,14,11,10,3,12,9,11,12,13,5,14
"214",57323,"9/20/13 10:01","9/20/13 12:16",5,2,5,6,13,10,13,9,13,11,2,12,2,6,12,9,5,14,6,6,14,10,10,7,7,13,10,10,12,7,7,13,6,6,11,7,5,11,5,9,11,10,5,14,4,6,3,9,10,12,10,1,2,9,9,2,13,13,14,14,9,5,9,5,3,7,11,12,9,12,7,6,7,13,11,6,12,12,13,5,13,3,13,11,5,6,13,5,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",58892,"9/18/13 11:05","9/18/13 12:48",2,2,9,15,8,15,3,15,2,12,12,3,9,15,10,15,1,15,2,8,1,2,11,8,15,15,15,15,2,15,9,15,13,15,14,3,15,15,12,15,11,15,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",42659,"9/20/13 14:07","9/20/13 15:45",14,6,10,3,7,2,13,6,13,12,12,5,2,9,6,8,11,12,13,6,2,3,6,15,13,3,5,12,11,8,11,12,13,4,1,12,4,3,13,10,5,11,11,9,9,10,11,6,4,8,11,11,1,10,10,9,13,5,6,5,2,10,12,12,6,12,2,9,15,12,6,11,8,5,13,12,5,4,7,10,5,10,6,12,13,8,6,11,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11,10,6,7,4,6,13,10,6,8,2,10,10,3,10,12,9,6,4,5,13,9,8,6,12,9,13,12,5,6,7,10,13,11,12,13,12,3,10,13,13,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",81362,"9/28/13 11:55","9/28/13 14:09",2,14,14,15,9,15,5,1,1,12,8,8,2,15,13,11,8,13,8,1,3,2,14,14,13,12,15,11,1,15,15,13,8,8,4,15,15,15,12,2,15,14,7,14,3,14,15,9,8,15,3,3,7,15,13,1,12,2,8,8,7,4,14,15,11,8,9,15,11,8,9,13,15,15,8,5,10,3,11,8,10,3,1,3,15,15,15,12,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,15,13,10,15,14,8,6,14,6,5,15,15,12,8,1,1,15,11,14,3,1,8,9,5,13,15,12,12,15,11,13,8,15,2,8,15,15,13,8,6,8,11,7,15,15,5,8,14,12,9,7,9,5,6,14,15,6,3,3,1,15,7,15,5,1,6,10,6,14,15,11,14,14,12,12,13,8,2,10,14,15,8,9,5,5,5,8,9,15,5,12,10,13,1,10,15,5,3,15,15,12,2,11,3,15,13,11,8,1,11,8,7,13,15,6,5,15,13,13,12,7,4,4,15,15,13,15,13,8,1,9,13,15,12,13,14,13,8,5,15,5,2,15,14,13,1,1,1,15,15,14,5,3,12,12,3,15,15,6,12,15,9,11,11,1,2,4,15,15,15,14,14,9,2
"218",49155,"9/25/13 15:53","9/25/13 17:35",15,13,15,3,11,5,12,15,13,1,13,13,3,3,10,1,14,10,12,11,15,11,5,2,3,3,5,2,6,13,4,3,13,15,1,12,1,1,9,12,13,14,13,11,13,11,13,3,11,6,12,13,7,6,6,14,10,11,13,13,12,14,6,10,12,10,2,6,10,14,15,12,4,9,13,13,13,1,12,14,10,14,10,14,13,4,1,11,13,11,14,10,12,1,11,3,12,14,5,4,12,14,9,11,11,15,12,15,8,10,11,5,6,12,13,14,12,9,11,14,12,12,2,8,13,12,10,4,12,6,11,12,14,10,14,10,13,3,11,1,11,11,15,10,13,6,14,6,7,13,12,11,5,11,1,13,10,15,10,14,6,12,10,1,3,11,12,14,13,14,11,13,3,4,8,13,11,1,13,12,14,2,10,4,8,11,11,6,11,6,15,8,8,12,10,9,5,9,3,14,11,14,10,12,10,13,9,2,5,12,13,11,15,14,11,13,8,3,13,11,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,12,2,11,3,10,10,13,6,14,5,12,7,5,15,11,10,3,9,2,12,6,15,10,14,2,11,10,1,2,12,10,15,15,14,9,13,2,2,14,11,11,1
"219",62367,"9/24/13 12:59","9/24/13 14:40",11,13,12,13,13,6,5,9,10,9,14,10,2,3,11,4,14,7,5,8,12,8,10,12,6,9,9,12,12,10,14,8,10,13,9,11,13,9,7,9,10,12,14,12,13,7,10,6,8,6,9,14,4,5,9,12,9,8,6,9,9,7,7,11,9,8,8,7,12,11,10,11,7,8,9,10,12,10,11,12,9,10,7,10,12,10,5,7,10,11,13,8,11,7,9,6,8,14,4,7,8,10,8,7,7,9,8,7,7,13,7,9,8,12,12,11,11,7,9,8,9,12,9,11,10,11,10,9,10,6,7,10,NA,NA,12,7,11,6,7,7,10,9,9,10,12,4,11,8,9,12,8,7,12,10,6,7,9,9,9,5,9,10,7,7,9,11,10,9,12,8,7,10,10,8,9,11,9,8,13,9,12,4,9,7,12,9,9,10,13,5,10,9,9,12,9,8,12,10,6,7,8,10,8,7,8,9,7,7,6,11,10,9,11,10,7,9,9,8,10,10,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,12,5,11,8,9,9,12,10,14,2,13,7,10,14,9,8,12,10,6,8,9,10,10,8,7,13,9,8,11,13,13,14,12,11,9,14,7,12,9,10,12,9
